id,name,short_name,city_name,lat,long,url
1359,Badminton Club de Tignieu,BCT38,Tignieu-Jameyzieu,45.7323518,5.18272556542377,
1360,Bc Tournefeuille,BCT,Tournefeuille,43.5827846,1.3466543,
1361,Badminton Club De Thal,BCT,THAL,47.0792405,15.3549817,
1362,Badminton Club Tretsois,BCT,Trets,43.4469081,5.6851425,
1363,Badminton Club De Templemars,BCT,Templemars,50.5744857,3.0566705,
1364,Badminton Club de Trun,BCT,Trun,48.8428841,0.0305152,
1365,Badminton Club De Tournes,BCT,Tournes,49.7973353,4.637821,
1366,Badminton Club de Tôtes,BCT,Tôtes,49.6792572,1.0471768,
1367,Badminton Club Tarentaise,BCT,Bourg-Saint-Maurice,45.6194101,6.7712498,
1368,Badminton Club Terrasson,BCT,TERRASSON,46.0087579,3.6377634,
1369,Bad.club Saone Vallee,BCSV01,Trévoux,45.9410123,4.7733198,
1370,Badminton Club St pierre du mont,BCSPM,Saint-Pierre-du-Mont,49.3874958,-0.9772897,
1371,Badminton Club St-pierre,BCSPI,Saint-Pierre,-21.341298,55.4776174,
1372,Badminton Club Saint Paul,BCSP,Saint-Paul,43.697972,7.1216304,
1373,Badminton Club de Stutzheim-Offenheim,BCSO,Stutzheim-Offenheim,48.6285965,7.6250218,
1374,Bad. C. Sainte Maure De Touraine,BCSMT,Sainte-Maure-de-Touraine,47.1108281,0.6189854,
1375,Bad.club St Medardais,BCSMJ,Saint-Médard-en-Jalles,44.8958887,-0.7170764,
1376,Badminton Club De St Martin,BCSM,Saint-Martin-de-Crau,43.6384247,4.8102927,
1377,Badminton Club de St Maur,BCSM,Saint-Maur,46.7951378,1.62132258754345,
1378,Badminton Club Saint Marcellois,BCSM,Saint-Marcel-lès-Valence,44.9711965,4.9542484,
1379,Badminton Club Saint-Marcel,BCSM,Saint-Marcel,45.7345596,7.4461962,
1380,Badminton Club de Schiltigheim,BCSLPS,Schiltigheim,48.6047148,7.7484488,
1381,Badminton Club De Saint Léger,BCSL,Saint-Léger-du-Bourg-Denis,49.4288,1.16414,
1382,Badminton Club de Saint Joseph,BCSJO,Saint-Joseph,13.19763575,-59.5454230195264,
1383,Badminton Club Saint Julien des Landes,BCSJL,Saint-Julien-des-Landes,46.6391917,-1.7146922,
1384,Badminton Club St Herblain,BCSH,Saint-Herblain,47.2233007,-1.6346964,
1385,Badminton Club St Germain Du Puy,BCSG,Saint-Germain-du-Puy,47.0993603,2.4823611,
1386,Badminton Club Ste Feyre,BCSF,Sainte-Feyre,46.1390092,1.9150542,
1387,Badminton Club De Saint Erme,BCSE,Saint-erme,50.309549,-5.0263905,
1388,Badminton Club Saint-Dié-Des-Vosges,BCSDDV,Saint-Dié-des-Vosges,48.2873153,6.9477708,
1389,Badminton Club Saint-Baudelle Contest,BCSBC,Saint-Baudelle,48.2814794,-0.6397939,
1390,Bc Des Sorcieres De Bouxwiller,BCSB,Bouxwiller,48.8254997,7.4800291,
1391,Badminton Club St Alban De Roche,BCSAR38,Saint-Alban-de-Roche,45.5960009,5.2248079,
1392,Bad.club De Saint Andre,BCSA,Saint-André,-20.9606333,55.6492731,
1393,L'Essa's du Volant,BCSA,Saint-Avé,47.6903849,-2.7358875,
1394,Badminton Club Saint Avold,BCSA,Saint-Avold,49.1043397,6.7071754,
1395,Badminton Club Saint Agrèvois,BCSA,Saint-Agrève,45.0100141,4.3950488,
1396,Badminton Club de St Antonin Noble Val,BCSA,Saint-Antonin-Noble-Val,44.1527778,1.7558333,
1397,Badminton-Club de Sainte-Anastasie-sur-Issole,BCSA,Sainte-Anastasie-sur-Issole,43.3421172,6.1253992,
1398,Association Familiale de Sundhoffen,BCS68,Sundhoffen,48.0437725,7.4141419,
1399,Badminton Club Stéphanois,BCS42,Saint-Étienne,45.4401467,4.3873058,
1400,Badminton Club Sisteronais,BCS04,Sisteron,44.1963467,5.9443791,
1401,Badminton Club Sottevillais,BCS,Sotteville-lès-Rouen,49.4151549,1.089746,
1402,Badminton Club Schwindratzheim,BCS,Schwindratzheim,48.7568175,7.5999914,
1403,Badminton Club Suresnois,BCS,Suresnes,48.8710147,2.2252883,
1404,Badminton Club Sausset,BCS,Sausset-les-Pins,43.332048,5.1094441,
1405,Badminton Club de Sarrebourg,BCS,Sarrebourg,48.7338909,7.0512288,
1406,Badminton Club Du Sarladais,BCS,Sarlat-la-Canéda,44.8879431,1.2161321,
1407,Badminton Club Senlisien,BCS,Senlis,49.2065404,2.5846582,
1408,Badminton Club Seichois,BCS,Seiches-sur-le-Loir,47.5765866,-0.3619433,
1409,Badminton Club Serignan,BCS,Sérignan,43.2830736,3.2798682,
1410,Badminton Club Sézanne,BCS,Sézanne,48.7248752,3.7263127,
1411,Badminton Club Savignéen,BCS,Savigné-sur-Lathan,47.4446032,0.3222659,
1412,Badminton Club Silléen,BCS,Sillé-le-Guillaume,48.1841304,-0.1275755,
1413,Badminton Club La Roche/Yon,BCRY,La Roche-sur-Yon,46.6705431,-1.4269698,
1414,B. C. Riviere Salee,BCRS,Rivière-Salée,14.5276731,-60.9787872,
1415,Bad Club De Rodilhan,BCRO,Rodilhan,43.8257589,4.434929,
1416,Badminton Club Rive De Gier,BCRG42,Rive-de-Gier,45.5288401,4.6187386,
1417,Badminton Club  Region Drouaise,BCRD,Dreux,48.7358807,1.3684254,
1418,Badminton Club de Roissy-en-Brie,BCRB,Roissy-en-Brie,48.7903787,2.6545195,
1419,Badminton Club de Roquebrune/Argens,BCRA,Roquebrune-sur-Argens,43.4433565,6.6363623,
1420,Bad'Club de Rostrenen,BCR,Rostrenen,48.237574,-3.316142,
1421,Bad.club Razacois,BCR,Razac-sur-l'Isle,45.1647222,0.6005556,
1422,Badminton Club Roubaix,BCR,Roubaix,50.6915893,3.1741734,
1423,Badminton Club De Rambervillers,BCR,Rambervillers,48.3466306,6.6361176,
1424,Badminton Club Du Roumois,BCR,Routot,49.3785626,0.7323269,
1425,Badminton Club Remoulins,BCR,Remoulins,43.9400074,4.5703458,
1426,Badminton Club De Renaze,BCR,Renazé,47.793333,-1.0557842,
1427,Badminton Club Quesnoy/deule,BCQD,Quesnoy-sur-Deûle,50.7121678,3.0008466,
1428,Badminton Club Quercy Caussadais,BCQC,Caussade,44.1608142,1.5365375,
1429,Badminton Club Quevertois,BCQ22,Quévert,48.4628,-2.08416,
1430,Badminton Club Pleneuf Val Andre,BCPV,Pléneuf-Val-André,48.5839267,-2.535957,
1431,Badminton Club des Portes de Touraine,BCPT,Château-Renault,47.5904923,0.9084166,
1432,Badminton Club Pays de Maîche,BCPM,Maîche,47.2505958,6.7975988,
1433,Bad. Club Des Pays De Morlaix,BCPM,Morlaix,48.5824932,-3.8331972,
1434,Badminton Club du Pays de Ste Hermine,BCPH,Sainte-Hermine,46.5552047,-1.0606752,
1435,Badminton Club Pays de Guer,BCPG,Guer,47.9036655,-2.1221276,
1436,Badminton Club de Perros Guirec,BCPG,Perros-Guirec,48.8151133,-3.4394662,
1437,Bad Club du Pays de Fougeres,BCPF,Fougères,48.3536781,-1.2022211,
1438,Badminton Club Pelissanais,BCPE,Pélissanne,43.6306683,5.1496735,
1439,Badminton Club du Pays d'Aixe,BCPA,Aixe-sur-Vienne,45.7967581,1.1362125,
1440,Badminton Club De Paita,BCPA,Paita,-5.0850969,-81.1137402,
1441,Badminton Club Pavillonnais 93,BCP93,Les Pavillons-sous-Bois,48.9082988,2.5034999,
1442,Badminton Club de Poitiers,BCP86,Poitiers,46.5802596,0.340196,
1443,Badminton Club De Perigueux,BCP24,Périgueux,45.1909365,0.7184407,
1444,Badminton Club Pontilabien,BCP17,Pont-l'Abbé-d'Arnoult,45.8280961,-0.8745098,
1445,Badminton Club des Paillons,BCP06,L'Escarène,43.8342052,7.3556964,
1446,Badminton Club De Pontoise,BCP,Pontoise,49.0508845,2.1008067,
1447,Bad.club Possessionnais,BCP,La Possession,-20.9269658,55.3361334,
1448,Badminton Club Paimpolais,BCP,Paimpol,48.7794818,-3.0484022,
1449,Badminton Club Pérols,BCP,Pérols,43.5586003,3.9502006,
1450,Badminton Club Plombieres L.b,BCP,Plombières-les-Bains,47.9641254,6.4564439,
1451,Badminton Club Portois,BCP,Saint-Nicolas-de-Port,48.6310196,6.3022451,
1452,Badminton Club Poindimie,BCP,Poindimie,-20.9369364,165.3342587,
1453,Badminton Club Palmiplainois,BCP,La Plaine-des-Palmistes,-21.1360638,55.6399545,
1454,Badminton Club de Pauillac,BCP,Pauillac,45.1995626,-0.7484994,
1455,Badminton Club de Peypin,BCP,Peypin,43.3838133,5.5778541,
1456,Badminton Cominois,BCOM,Comines,50.7630973,3.0090781,
1457,Badminton Club Ostwald,BCO,Ostwald,48.5425109,7.7102193,
1458,Badminton Club d'Ozoir,BCO,Ozoir-la-Ferrière,48.7620904,2.6719421,
1459,Badminton Club Objatois,BCO,Objat,45.2628546,1.4097899,
1460,Badminton Club Orangeois,BCO,Orange,33.7500378,-117.8704931,
1461,Badminton Club de Oiry,BCO,Oiry,49.0233628,4.0472731,
1462,Badminton Club Oignies,BCO,Oignies,50.4643,2.99387,
1463,Badminton Club Nérisien Michel Thonier,BCNMT,Néris-les-Bains,46.2898064,2.6583028,
1464,Badminton Club De Noisiel,BCN,Noisiel,48.8547584,2.6280757,
1465,Badminton Club Nogentais,BCN,Nogent-le-Rotrou,48.3208851,0.8163959,
1466,Badminton Club Narbonnais,BCN,Narbonne,43.1837661,3.0042121,
1467,Badminton Cote De Nacre,BCN,Saint-Aubin-sur-Mer,49.3291667,-0.3886111,
1468,Badminton Club du Neuhof Strasbourg,BCN,Strasbourg,48.584614,7.7507127,
1469,Badminton Club de Nuaillé,BCN,Nuaillé,47.0957126,-0.7972698,
1470,Badminton du Canton de Nouvion,BCN,NOUVION EN PONTHIEU,50.2410606,1.8014359,
1471,Badminton Club Noyalais,BCN,Noyal-Pontivy,48.0676349,-2.882738,
1472,Badminton Club Nontronnais,BCN,Nontron,45.5294784,0.6618726,
1473,Bad'Club Nérondais,BCN,Nérondes,46.9977989,2.8189264,
1474,B.C. Musau Strasbourg,BCMS,Strasbourg,48.584614,7.7507127,
1475,Badminton C. Marquise Pompadour,BCMP,Arnac-Pompadour,45.3979167,1.3815096,
1476,Badminton Club Montigny en Ostrevent,BCMO,Montigny-en-Ostrevent,50.3678299,3.1839827,
1477,Badminton Club Martignas/jalle,BCMJ,Martignas-sur-Jalle,44.8405364,-0.7761489,
1478,Bad Club Montreuil-Juigné,BCMJ,Montreuil-Juigné,47.5291981,-0.6099197,
1479,Badminton Club Merville Franceville,BCMF,Merville-Franceville-Plage,49.26667675,-0.212941985139865,
1480,Badminton Club Mensois,BCME38,Mens,44.8170544,5.7508768,
1481,Badminton Club Montigny Le Bretonneux,BCMB,Montigny-le-Bretonneux,48.7698937,2.0381228,
1482,B.c. Moulins Avermes Yzeure,BCMAY,Moulins,46.566142,3.333179,
1483,Badminton Club De La Mandallaz,BCM74,Sillingy,45.9471379,6.0359602,
1484,Badminton Club Meylan,BCM38,Meylan,45.2092471,5.7811983,
1485,Badminton Club Manosquin,BCM04,Manosque,43.8338026,5.7826657,
1486,Badminton Club Marmandais,BCM,Marmande,44.5007939,0.164274,
1487,Badminton Club De Meze,BCM,Mèze,43.4245985,3.5988383,
1488,Badminton Club Mulhouse,BCM,Mulhouse,47.7494188,7.3399355,
1489,Badminton Club  De Mormant,BCM,Mormant,48.6066366,2.8904431,
1490,Badminton Club Mendois,BCM,Mende,44.5180226,3.4991057,
1491,Badminton Club de Mallemort,BCM,Mallemort,43.7314716,5.1802855,
1492,Badminton Club Meruvien,BCM,Méru,49.2361978,2.1355087,
1493,Bad Club Moufia,BCM,Ste Clotilde,-20.89986085,55.4764432083876,
1494,Badminton Club Montponnais,BCM,Montpon-Ménestérol,45.0098898,0.1631898,
1495,Badminton Club Matoury,BCM,Matoury,4.8496712,-52.3268695,
1496,Badminton Club Montmirail,BCM,Montmirail,48.8708848,3.5381991,
1497,Badminton Club Menucourt,BCM,Menucourt,49.027615,1.9815885,
1498,Badminton Club des Monédières,BCM,Chamberet,45.583419,1.7204385,
1499,BADMINTON CLUB MENDULPHIN,BCM,Saint-Molf,47.3927175,-2.4255358,
1500,Badminton Club Meucon,BCM,Meucon,47.71659,-2.76411,
1501,Badminton Club de Mortagne,BCM,Mortagne-du-Nord,50.5036803,3.4552401,
1502,Badminton Club Morhange,BCM,Morhange,48.9250518,6.6458064,
1503,Bad Club Milhaudois,BCM,Milhaud,43.7892073,4.308565,
1504,Badminton Club Meyrargues,BCM,Meyrargues,43.6352906,5.5284652,
1505,Badminton Club De Luzinay,BCLU38,Luzinay,45.5888828,4.9558867,
1506,Badminton Club Les Mureaux,BCLMX,Les Mureaux,48.9931578,1.909928,
1507,Badminton Club Leo Lagrange,BCLL,Carmaux,44.0496638,2.1581754,
1508,Badminton Club Le Chesnay,BCLC,Le Chesnay,48.8278506,2.1319603,
1509,Badminton Club Le Chatelet,BCLC,Le Châtelet,50.4046075,4.5243511,
1510,Badminton Club Les Bordes,BCLB,Les Bordes,47.81458555,2.4016026916368,
1511,Badminton Club Du Loing 77,BCL77,Montcourt-Fromonville,48.3013046,2.7058118,
1512,Bc Lezennes,BCL59,Lezennes,50.613378,3.1160322,
1513,Badminton Club Lunellois,BCL34,Lunel,43.6745265,4.1348062,
1514,Badminton de la Côte des Légendes,BCL29,Ploudalmézeau,48.5410278,-4.6576826,
1515,Badminton Club Lezatois,BCL09,Lézat-sur-Lèze,43.2773,1.34623,
1516,Badminton Club Lampertheim,BCL,Lampertheim,48.6505204,7.7004318,
1517,Badminton Club Langonais,BCL,Langogne,44.7266722,3.8549445,
1518,Badminton Club Lislois,BCL,L'Isle-Jourdain,43.6144444,1.0816667,
1519,Badminton Club Lensois,BCL,Lens,50.4291723,2.8319805,
1520,Badminton Club Lavallois,BCL,Laval,48.0710377,-0.7723499,
1521,Badminton Club de Lumes,BCL,Lumes,49.735319,4.7838227,
1522,Badminton Club de Lutterbach,BCL,Lutterbach,47.7599822,7.2813576,
1523,Badminton Club Lucois,BCL,Le Luc En Provence,43.3944707,6.3129661,
1524,Badminton Club De Langres,BCL,Langres,47.8655638,5.3314162,
1525,Badminton Club De Lacanau,BCL,Lacanau,44.9776088,-1.0784851,
1526,Badminton Club Laragnais,BCL,Laragne-Montéglin,44.3148916,5.8230176,
1527,Badminton Club Loudunais,BCL,Loudun,47.0102263,0.081826,
1528,Badminton Club de Luant,BCL,Luant,46.7334885,1.5579243,
1529,Badminton Club Lorris,BCL,Lorris,47.8895393,2.5157503,
1530,Badminton Club Kemperle,BCK,Quimperlé,47.8690062,-3.5516222,
1531,Badminton Club De Kone,BCK,Kone,-21.0608439,164.8619054,
1532,Badminton Club Jarnais,BCJ,La Jarne,46.128611,-1.072778,
1533,Badminton Illkirch-graffenstaden,BCIG,Illkirch-Graffenstaden,48.5298611,7.7116218,
1534,Badminton Club Isle D'abeau,BCIA38,L'Isle-d'Abeau,45.6230017,5.2298398,
1535,Badminton Club Isle,BCI,Isle,45.8055591,1.2238259,
1536,Badminton Club du Haut Vendomois,BCHV,Morée,47.9015941,1.2378026,
1537,Badminton Club de l'Hermitage et du Tournonais,BCHT,Tain-Tournon-St jean de Muzols,,,
1538,Badminton Club Hettange Soetrich,BCHS,Hettange-Grande,49.407298,6.1516319,
1539,Badminton Club Haut Poitou,BCHP,Vouillé-Cissé,46.6443444,0.2193045,
1540,Bad. Club Hersin Coupigny,BCHC,Hersin-Coupigny,50.447236,2.6484954,
1541,Badminton Club Haute Charente,BCHC,ROUMAZIERES,45.8765414,0.5814368,
1542,Badminton Club d'Hénin Beaumont,BCHB,Hénin-Beaumont,50.4214047,2.9475398,
1543,Badminton Club Hangenbieten,BCH,Hangenbieten,48.5603561,7.6157491,
1544,Badminton Club Haytillon,BCH,La Haye-du-Puits,49.28282425,-1.53963994128265,
1545,Badminton Club Henrichemont,BCH,Henrichemont,47.3030026,2.5239669,
1546,badminton club du grau du roi,BCGR,Le Grau-du-Roi,43.5361048,4.1360255,
1547,Badminton Club  La Grande Motte,BCGM,La Grande-Motte,43.5602934,4.0860137,
1548,B.club Guichen-Bourg des Comptes,BCGBDC,Guichen,47.9659271,-1.7970987,
1549,Badminton Club Grenoble,BCG38,Grenoble,45.1875602,5.7357819,
1550,Badminton Club Gapencais,BCG05,Gap,44.5611978,6.0820018,
1551,Badminton Club Garéoultais,BCG,Garéoult,43.3293378,6.0457357,
1552,Badminton Club de Gien,BCG,Gien,47.6918575,2.6313889,
1553,Badminton Club Gemmois,BCG,Sainte-Gemmes-sur-Loire,47.4243064,-0.5587967,
1554,Badminton Club de Gasny,BCG,Gasny,49.090455,1.6031384,
1555,Badminton Club Guérétois,BCG,Guéret,46.1686865,1.8713349,
1556,Bad Club Grenadin,BCG,Grenade,12.1360374,-61.6904045,
1557,Badminton Club de Gosné,BCG,Gosné,48.2459917,-1.4626276,
1558,BADMINTON CLUB GORRONNAIS,BCG,Gorron,48.4123473,-0.8129799,
1559,Badminton Club Gourinois,BCG,Gourin,48.1385797,-3.6042254,
1560,Badminton Club Grasse,BCG,Grasse,43.6589011,6.9239103,
1561,Badminton Club Govennais,BCG,Goven,48.0054828,-1.8476016,
1562,Badminton Club Guignes,BCG,Guignes,48.6354878,2.7954418,
1563,Badminton Club Gardéen,BCG,La Garde,43.8301121,6.5572147,
1564,Badminton Club Grenadois,BCG,Grenade-sur-l'Adour,43.773025,-0.4310305,
1565,Badminton Club De Fuveau,BCFU,Fuveau,43.4538997,5.5609197,
1566,B.C.F. Guebwiller,BCFG,Guebwiller,47.9094629,7.2113271,
1567,Badminton Club de Faverges,BCF74,Faverges,45.7525572,6.29168300187786,
1568,Badminton Club Firminy,BCF42,Firminy,45.3869468,4.2858545,
1569,Badminton Club Fos,BCF,Fos-sur-Mer,43.4380714,4.945595,
1570,Badminton Club Fegersheim,BCF,Fegersheim,48.4897313,7.6798031,
1571,Badminton Club Foyalais,BCF,Fort-de-France,14.6027962,-61.0676724,
1572,Badminton Club de Fontenilles,BCF,Fontenilles,43.5527351,1.1911389,
1573,Badminton Club Francvillois,BCF,Villefranche-sur-Cher,47.2936361,1.7706494,
1574,Bad. Club Epinay Sous Senart,BCES,Épinay-sous-Sénart,48.6877,2.5162,
1575,Badminton Club d'Ensuès la Redonne,BCER,Ensuès-la-Redonne,43.35523445,5.19335703469001,
1576,Badminton Club D'Evry Gregy,BCEG,EVRY GREGY SUR YERRES,,,
1577,Badminton Club Estagel Fenouillèdes,BCEF,Estagel,42.7719102,2.6995277,
1578,Badminton Club des Entremonts,BCE73,Saint-Pierre-d'Entremont,45.415693,5.8542069,
1579,Badminton Club Emblavez,BCE43,Lavoûte-sur-Loire,45.1189171,3.9065257,
1580,Badminton Club Entreprises 33,BCE33,Bordeaux,44.841225,-0.5800364,
1581,Badminton Club Etupes,BCE,Étupes,47.507832,6.8617959,
1582,Badminton Club Erdre,BCE,La Chapelle-sur-Erdre,47.2996846,-1.5518632,
1583,Badminton Club Eragny,BCE,Éragny,49.02212455,2.10303972383172,
1584,Badminton Club D'eymoutiers,BCE,Eymoutiers,45.7389214,1.7432748,
1585,Badminton Club Embrunais,BCE,Embrun,44.5642457,6.4957085,
1586,Badminton Club Eckbolsheim,BCE,Eckbolsheim,48.5806873,7.6883102,
1587,Badminton Club du Pays Dunois,BCDPD,Dun-le-Palestel,46.3052049,1.6641173,
1588,Badminton Club Damgan Muzillac,BCDM,Muzillac,47.5553035,-2.4842784,
1589,Badminton Club de Lille Vauban,BCDLV,Lille,50.6305089,3.0706414,
1590,Badminton Club De Lestrem,BCDL,Lestrem,50.6218662,2.6868799,
1591,Badminton Club des Hautes Falaises,BCDHF,Fécamp,49.7577729,0.374891,
1592,Badminton Club de Goussainville,BCDG95,Goussainville,49.0323168,2.4733628,
1593,Badminton Club de Deûlémont,BCDD,Deûlémont,50.7348047,2.9473109,
1594,Badminton Club de Castanet,BCDC,Castanet-Tolosan,43.517214,1.4980801,
1595,Bad.club Dardillois,BCD69,Dardilly,45.8064992,4.7537701,
1596,Badminton Club Donatien,BCD26,Saint-Donat-sur-l'Herbasse,45.1212493,4.9822895,
1597,Badminton Club Dijonnais,BCD,Dijon,47.3215806,5.0414701,
1598,Badminton Club Divais,BCD,Dives-sur-Mer,49.2866417,-0.1001559,
1599,Badminton Club Douchy Les Mines,BCD,Douchy-les-Mines,50.2988884,3.3909158,
1600,BC Dignois,BCD,Digne-les-Bains,44.0918144,6.2351431,
1601,Badminton Club St Andre Les Vergers,BCD,Saint-André-les-Vergers,48.2784599,4.0507314,
1602,Badminton Club Decize,BCD,Decize,46.8284259,3.4616097,
1603,Badminton Club Doudevillais,BCD,Doudeville,49.7229361,0.7835886,
1604,Badminton Club De Doullens,BCD,Doullens,50.1572085,2.3410532,
1605,Badminton Club Droué,BCD,Droué,48.0406043,1.076786,
1606,Bad Club Chateau Thierry,BCCT,Château-Thierry,49.0457362,3.4027111,
1607,Badminton Club De Combourg,BCCOM,Combourg,48.4104391,-1.7500622,
1608,B.C. CHAMBLY OISE,BCCO,Chambly,45.4473898,-73.2932002,
1609,Badminton Club de Chatillon sur Loire Loiret,BCCL45,Châtillon-sur-Loire,47.5904231,2.7530968,
1610,Badminton Club Chateauneuf sur Isère,BCCI26,Châteauneuf-sur-Isère,45.0148392,4.9391394,
1611,Charvieu Chavagneux,BCCC38,Charvieu-Chavagneux,45.7382897,5.15453819200539,
1612,Badminton Club Croissy Beaubourg,BCCB,Croissy-Beaubourg,48.8279162,2.659279,
1613,Badminton Club du Canton de Beauvoir,BCCB,Beauvoir-sur-Niort,46.1802152,-0.4741456,
1614,Badminton Club De Cruseilles,BCC74,Cruseilles,46.0336537,6.1088486,
1615,Badminton Club Chambery,BCC73,Chambéry,45.5662672,5.9203636,
1616,Badminton Club Charly,BCC69,Charly,45.649378,4.7949006,
1617,Badminton Causse Corrézien,BCC19,Larche,45.1220168,1.4147943,
1618,Badminton Club Coutras,BCC,Coutras,45.0409876,-0.1286261,
1619,Badminton Club De Cannes,BCC,Cannes,43.5515198,7.0134418,
1620,Badminton Club Compiegnois,BCC,Compiègne,49.4179497,2.8263171,
1621,Badminton Club Condéen,BCC,Condé-sur-l'Escaut,50.451747,3.5899406,
1622,Badminton Club De Courbevoie,BCC,Courbevoie,48.8953328,2.2561602,
1623,Badminton Club Clissonnais,BCC,Clisson,47.0877218,-1.2817422,
1624,Badminton Club De Carcans,BCC,Carcans,45.0796259,-1.0439593,
1625,Badminton Club Chamalieres,BCC,Chamalières,45.7732,3.06115,
1626,Badminton Club Chatillonnais,BCC,Châtillon-sur-Seine,47.8607467,4.5749139,
1627,Badminton Club Cuisery,BCC,Cuisery,46.559285,5.0018538,
1628,La Bad Compagnie Chasseneuillaise,BCC,Chasseneuil-sur-Bonnieure,45.8239655,0.4487238,
1629,Badminton Club Carpentrassien,BCC,Carpentras,44.0554997,5.048752,
1630,Badminton Club de Clères,BCC,Clères,49.5990674,1.1083851,
1631,Badminton Club Chatelaud,BCC,Châteauponsac,46.1340244,1.2764093,
1632,Badminton Club Baraqueville Ségala,BCBS,Baraqueville,44.2774208,2.4324831,
1633,Badminton Club Bourg De Peage,BCBP26,Bourg-de-Péage,45.0354375,5.0520015,
1634,Badminton Club des Bords de l'Oise,BCBO,Méry-sur-Oise,49.0634561,2.1836324,
1635,Badminton Club de la Bâtie Neuve,BCBN,La Bâtie-Neuve,44.5649889,6.195795,
1636,Badminton Club Bazoches Sur Hoëne,BCBH,Bazoches-sur-Hoëne,48.5525031,0.4715131,
1637,Badminton Club de la Bete Du Gevaudan,BCBG,Marvejols,44.5532621,3.2901135,
1638,Best Club Badminton Grimaudois,BCBG,Grimaud,43.2737698,6.5222979,
1639,B. C. Bourg-en-Bresse/Ceyzériat,BCBC01,Bourg-en-Bresse,46.2051192,5.2250324,
1640,Badminton Club Bain De Bretagne,BCBB,Bain-de-Bretagne,47.8414377,-1.6852229,
1641,B. C. De Barr Et Du Bernstein,BCBB,Barr,48.4088704,7.4492808,
1642,Badminton Club Billy-Berclau,BCBB,Billy-Berclau,50.5189176,2.8674884,
1643,Badminton Club Brignolais,BCB83,Brignoles,43.4064401,6.0616452,
1644,Badminton Club de Baisieux,BCB59,Baisieux,50.6148786,3.2410393,
1645,Badminton Club Belley,BCB01,Belley,45.760758,5.6861466,
1646,Badminton Club Barbey,BCB,Bordeaux,44.841225,-0.5800364,
1647,Badminton Club Belfortain,BCB,Belfort,47.6379599,6.8628942,
1648,Badminton Club Blanzy,BCB,Blanzy,46.7037419,4.3899508,
1649,Bad.club Bessancourtois,BCB,Bessancourt,49.0372777,2.2136286,
1650,Badminton Club Baralbin,BCB,Bar-sur-Aube,48.2332047,4.7058337,
1651,Badminton Club De Blangy,BCB,Blangy-sur-Bresle,49.9323757,1.6296832,
1652,Badminton Club Bessanais,BCB,Bessan,43.3606788,3.4263361,
1653,Bad Club St Benoit,BCB,Saint-Benoît,43.9673239,6.7254961,
1654,Badminton Club de Brains,BCB,Brains,47.1686607,-1.725903,
1655,Badminton Club Buxeen,BCB,Boissy-sous-Saint-Yon,48.5486852,2.2124998,
1656,Badminton Club Bretoncellois,BCB,Bretoncelles,48.4312142,0.886246,
1657,Badminton Club de Bazeilles,BCB,Bazeilles,49.6814875,4.98579856881989,
1658,Badminton Club Des Baous,BCB,Saint-Jeannet,43.9519438,6.1241538,
1659,Badminton Club Baldivien,BCB,Baud,47.8758768,-3.0199362,
1660,Badminton Club du Bouchardais,BCB,L'Île-Bouchard,47.1201355,0.4241574,
1661,Badminton Club Aubagnais,BCAUB,Aubagne,43.2924385,5.5703031,
1662,Badminton Club Appameen,BCAP,Pamiers,43.1147515,1.6082177,
1663,Bad'Club Allennes les Marais,BCALM,Allennes-les-Marais,50.5404,2.95043,
1664,Badminton Club des Aiglons d'Eyguieres,BCAE,Eyguières,43.695131,5.0297213,
1665,Badminton Club de l'Antonnière,BCA72,La Milesse,48.0647399,0.1361917,
1666,Badminton Club Arras,BCA,Arras,50.291048,2.7772211,
1667,Badminton Club D'Antibes,BCA,Antibes,43.5836,7.10905,
1668,Badminton Club Auray,BCA,Auray,47.6660041,-2.9867031,
1669,Badminton Club Aubusson,BCA,Aubusson,45.9546896,2.1672725,
1670,Badminton Club Auxonnais,BCA,Auxonne,47.1918055,5.3896795,
1671,Badminton Club Aturin,BCA,Aire-sur-l'Adour,43.7006462,-0.2647028,
1672,Badminton Club d'Argoat,BCA,Grâces,48.5561462,-3.1846229,
1673,Badminton Club Avord,BCA,Avord,47.0353206,2.6511406,
1674,Badminton Club Aramonais,BCA,Aramon,43.8908652,4.6810542,
1675,Badminton Club De Seichamps Saulxures,BC2S,Seichamps,48.7145001,6.2611518,
1676,Badminton Chalonnais,BC,Chalonnes-sur-Loire,47.3516207,-0.76311,
1677,Badminton Cambrai,BC,Cambrai,50.1759602,3.2356613,
1678,Badminton Cayolais,BC,Cayeux-sur-Mer,50.1792004,1.4933839,
1679,Bad Cousances,BC,Cousances-les-Forges,48.6092494,5.0839677,
1680,Badminton de Casson,BC,Casson,47.3861828,-1.5596079,
1681,Badminton Coëxien,BC,Coëx,46.6986111,-1.7594444,
1682,Badminton Ceaucéen,BC,Ceaucé,48.4970077,-0.6274681,
1683,Bad Coët,BC,Trédion,47.79162,-2.59416,
1684,Badminton Cotterezien,BC,Villers-Cotterêts,49.2549479,3.0909275,
1685,Badminton Cunlhatois,BC,Cunlhat,45.632142,3.5583064,
1686,Bad Castel,BC,Châteauvillain,48.036222,4.9175196,
1687,Badminton Céranais,BC,Cérans-Foulletourte,47.8259328,0.0735833,
1688,Badminton du Bout du Monde de Plouarzel,BBMP,Plouarzel,48.4338013,-4.730954,
